ts,phase,amps_A,vbus_V,vshunt_V,amps_raw_A,sign_factor
1759599038.387,idle2,0.535100,5.152,-5.351000e-02,-0.535100,-1
1759599038.487,idle2,0.558800,5.144,-5.588000e-02,-0.558800,-1
1759599038.587,idle2,0.554100,5.148,-5.541000e-02,-0.554100,-1
1759599038.687,idle2,0.556500,5.144,-5.565000e-02,-0.556500,-1
1759599038.787,idle2,0.581800,5.136,-5.818000e-02,-0.581800,-1
1759599038.887,idle2,0.586100,5.140,-5.861000e-02,-0.586100,-1
1759599038.987,idle2,0.557700,5.144,-5.577000e-02,-0.557700,-1
1759599039.088,idle2,0.554400,5.144,-5.544000e-02,-0.554400,-1
1759599039.188,idle2,0.543900,5.136,-5.439000e-02,-0.543900,-1
1759599039.288,idle2,0.536800,5.148,-5.368000e-02,-0.536800,-1
1759599039.388,idle2,0.579700,5.140,-5.797000e-02,-0.579700,-1
1759599039.488,idle2,0.579100,5.136,-5.791000e-02,-0.579100,-1
1759599039.588,idle2,0.550900,5.144,-5.509000e-02,-0.550900,-1
1759599039.688,idle2,0.544300,5.148,-5.443000e-02,-0.544300,-1
1759599039.788,idle2,0.551500,5.144,-5.515000e-02,-0.551500,-1
1759599039.888,idle2,0.548700,5.144,-5.487000e-02,-0.548700,-1
1759599039.988,idle2,0.568200,5.140,-5.682000e-02,-0.568200,-1
1759599040.088,idle2,0.574600,5.140,-5.746000e-02,-0.574600,-1
1759599040.188,idle2,0.549700,5.144,-5.497000e-02,-0.549700,-1
1759599040.288,idle2,0.553900,5.144,-5.539000e-02,-0.553900,-1
1759599040.388,idle2,0.551900,5.136,-5.519000e-02,-0.551900,-1
1759599040.489,idle2,0.542200,5.144,-5.422000e-02,-0.542200,-1
1759599040.589,idle2,0.550400,5.140,-5.504000e-02,-0.550400,-1
1759599040.689,idle2,0.549000,5.144,-5.490000e-02,-0.549000,-1
1759599040.789,idle2,0.553700,5.140,-5.537000e-02,-0.553700,-1
1759599040.889,idle2,0.547600,5.144,-5.476000e-02,-0.547600,-1
1759599040.989,idle2,0.543100,5.148,-5.431000e-02,-0.543100,-1
1759599041.089,idle2,0.550400,5.140,-5.504000e-02,-0.550400,-1
1759599041.189,idle2,0.560900,5.140,-5.609000e-02,-0.560900,-1
1759599041.289,idle2,0.544900,5.144,-5.449000e-02,-0.544900,-1
1759599041.389,idle2,0.510800,5.152,-5.108000e-02,-0.510800,-1
1759599041.489,idle2,0.515200,5.152,-5.152000e-02,-0.515200,-1
1759599041.589,idle2,0.515300,5.148,-5.153000e-02,-0.515300,-1
1759599041.689,idle2,0.509000,5.152,-5.090000e-02,-0.509000,-1
1759599041.789,idle2,0.509000,5.148,-5.090000e-02,-0.509000,-1
1759599041.889,idle2,0.527400,5.152,-5.274000e-02,-0.527400,-1
1759599041.989,idle2,0.528400,5.148,-5.284000e-02,-0.528400,-1
1759599042.090,idle2,0.559300,5.136,-5.593000e-02,-0.559300,-1
1759599042.190,idle2,0.575900,5.136,-5.759000e-02,-0.575900,-1
1759599042.290,idle2,0.606100,5.140,-6.061000e-02,-0.606100,-1
1759599042.390,idle2,0.521100,5.152,-5.211000e-02,-0.521100,-1
1759599042.490,idle2,0.494200,5.156,-4.942000e-02,-0.494200,-1
1759599042.591,idle2,0.495200,5.144,-4.952000e-02,-0.495200,-1
1759599042.691,idle2,0.456900,5.152,-4.569000e-02,-0.456900,-1
1759599042.791,idle2,0.460400,5.152,-4.604000e-02,-0.460400,-1
1759599042.891,idle2,0.483000,5.152,-4.830000e-02,-0.483000,-1
1759599042.991,idle2,0.461200,5.160,-4.612000e-02,-0.461200,-1
1759599043.091,idle2,0.484900,5.160,-4.849000e-02,-0.484900,-1
1759599043.191,idle2,0.495700,5.152,-4.957000e-02,-0.495700,-1
1759599043.291,idle2,0.486200,5.152,-4.862000e-02,-0.486200,-1
1759599043.391,idle2,0.465500,5.156,-4.655000e-02,-0.465500,-1
1759599043.492,idle2,0.470100,5.156,-4.701000e-02,-0.470100,-1
1759599043.592,idle2,0.450900,5.160,-4.509000e-02,-0.450900,-1
1759599043.692,idle2,0.461700,5.160,-4.617000e-02,-0.461700,-1
1759599043.792,idle2,0.463400,5.160,-4.634000e-02,-0.463400,-1
1759599043.892,idle2,0.463000,5.156,-4.630000e-02,-0.463000,-1
1759599043.992,idle2,0.465300,5.156,-4.653000e-02,-0.465300,-1
1759599044.092,idle2,0.474700,5.160,-4.747000e-02,-0.474700,-1
1759599044.192,idle2,0.464700,5.160,-4.647000e-02,-0.464700,-1
1759599044.292,idle2,0.470400,5.156,-4.704000e-02,-0.470400,-1
1759599044.393,idle2,0.457800,5.160,-4.578000e-02,-0.457800,-1
1759599044.493,idle2,0.525600,5.140,-5.256000e-02,-0.525600,-1
1759599044.593,idle2,0.560800,5.144,-5.608000e-02,-0.560800,-1
1759599044.693,idle2,0.517100,5.148,-5.171000e-02,-0.517100,-1
1759599044.793,idle2,0.464900,5.164,-4.649000e-02,-0.464900,-1
1759599044.893,idle2,0.461700,5.160,-4.617000e-02,-0.461700,-1
1759599044.993,idle2,0.504100,5.152,-5.041000e-02,-0.504100,-1
1759599045.093,idle2,0.481500,5.152,-4.815000e-02,-0.481500,-1
1759599045.194,idle2,0.490700,5.148,-4.907000e-02,-0.490700,-1
1759599045.294,idle2,0.484000,5.156,-4.840000e-02,-0.484000,-1
1759599045.395,idle2,0.593100,5.140,-5.931000e-02,-0.593100,-1
1759599045.494,idle2,0.688000,5.112,-6.880000e-02,-0.688000,-1
1759599045.595,idle2,0.864800,5.084,-8.648000e-02,-0.864800,-1
1759599045.695,idle2,0.551300,5.144,-5.513000e-02,-0.551300,-1
1759599045.795,idle2,0.556700,5.144,-5.567000e-02,-0.556700,-1
1759599045.895,idle2,0.580400,5.136,-5.804000e-02,-0.580400,-1
1759599045.995,idle2,0.565200,5.140,-5.652000e-02,-0.565200,-1
1759599046.095,idle2,0.544800,5.140,-5.448000e-02,-0.544800,-1
1759599046.195,idle2,0.531900,5.148,-5.319000e-02,-0.531900,-1
1759599046.295,idle2,0.547000,5.140,-5.470000e-02,-0.547000,-1
1759599046.396,idle2,0.559300,5.144,-5.593000e-02,-0.559300,-1
1759599046.496,idle2,0.574300,5.140,-5.743000e-02,-0.574300,-1
1759599046.596,idle2,0.584400,5.136,-5.844000e-02,-0.584400,-1
1759599046.696,idle2,0.734500,5.120,-7.345000e-02,-0.734500,-1
1759599046.796,idle2,0.549100,5.148,-5.491000e-02,-0.549100,-1
1759599046.896,idle2,0.537000,5.148,-5.370000e-02,-0.537000,-1
1759599046.996,idle2,0.560500,5.144,-5.605000e-02,-0.560500,-1
1759599047.096,idle2,0.552000,5.148,-5.520000e-02,-0.552000,-1
1759599047.196,idle2,0.540000,5.144,-5.400000e-02,-0.540000,-1
1759599047.296,idle2,0.542100,5.148,-5.421000e-02,-0.542100,-1
1759599047.396,idle2,0.544300,5.144,-5.443000e-02,-0.544300,-1
1759599047.496,idle2,0.554300,5.144,-5.543000e-02,-0.554300,-1
1759599047.596,idle2,0.598000,5.136,-5.980000e-02,-0.598000,-1
1759599047.696,idle2,0.595000,5.140,-5.950000e-02,-0.595000,-1
1759599047.797,idle2,0.577200,5.136,-5.772000e-02,-0.577200,-1
1759599047.897,idle2,0.581400,5.144,-5.814000e-02,-0.581400,-1
1759599047.997,idle2,0.550300,5.144,-5.503000e-02,-0.550300,-1
1759599048.097,idle2,0.558300,5.144,-5.583000e-02,-0.558300,-1
1759599048.197,idle2,0.548800,5.136,-5.488000e-02,-0.548800,-1
1759599048.297,idle2,0.543700,5.144,-5.437000e-02,-0.543700,-1
1759599048.397,idle2,0.582600,5.140,-5.826000e-02,-0.582600,-1
1759599048.497,idle2,0.577600,5.140,-5.776000e-02,-0.577600,-1
1759599048.597,idle2,0.547100,5.144,-5.471000e-02,-0.547100,-1
1759599048.697,idle2,0.661600,5.124,-6.616000e-02,-0.661600,-1
1759599048.797,idle2,0.542500,5.144,-5.425000e-02,-0.542500,-1
1759599048.898,idle2,0.712900,5.116,-7.129000e-02,-0.712900,-1
1759599048.998,idle2,0.571900,5.144,-5.719000e-02,-0.571900,-1
1759599049.098,idle2,0.584700,5.140,-5.847000e-02,-0.584700,-1
1759599049.198,idle2,0.576000,5.144,-5.760000e-02,-0.576000,-1
1759599049.298,idle2,0.548000,5.144,-5.480000e-02,-0.548000,-1
1759599049.398,idle2,0.554500,5.144,-5.545000e-02,-0.554500,-1
1759599049.498,idle2,0.541100,5.144,-5.411000e-02,-0.541100,-1
1759599049.598,idle2,0.552300,5.144,-5.523000e-02,-0.552300,-1
1759599049.698,idle2,0.575100,5.140,-5.751000e-02,-0.575100,-1
1759599049.798,idle2,0.570100,5.140,-5.701000e-02,-0.570100,-1
1759599049.898,idle2,0.545000,5.144,-5.450000e-02,-0.545000,-1
1759599049.998,idle2,0.548700,5.144,-5.487000e-02,-0.548700,-1
1759599050.098,idle2,0.555100,5.144,-5.551000e-02,-0.555100,-1
1759599050.199,idle2,0.556100,5.144,-5.561000e-02,-0.556100,-1
1759599050.299,idle2,0.514300,5.152,-5.143000e-02,-0.514300,-1
1759599050.399,idle2,0.513600,5.148,-5.136000e-02,-0.513600,-1
1759599050.499,idle2,0.456400,5.156,-4.564000e-02,-0.456400,-1
1759599050.599,idle2,0.420300,5.156,-4.203000e-02,-0.420300,-1
1759599050.699,idle2,0.422200,5.164,-4.222000e-02,-0.422200,-1
1759599050.800,idle2,0.419100,5.164,-4.191000e-02,-0.419100,-1
1759599050.900,idle2,0.439000,5.164,-4.390000e-02,-0.439000,-1
1759599051.000,idle2,0.452200,5.156,-4.522000e-02,-0.452200,-1
1759599051.100,idle2,0.491700,5.148,-4.917000e-02,-0.491700,-1
1759599051.201,idle2,0.510900,5.152,-5.109000e-02,-0.510900,-1
1759599051.300,idle2,0.506500,5.144,-5.065000e-02,-0.506500,-1
1759599051.400,idle2,0.524900,5.144,-5.249000e-02,-0.524900,-1
1759599051.501,idle2,0.476600,5.160,-4.766000e-02,-0.476600,-1
1759599051.601,idle2,0.491300,5.156,-4.913000e-02,-0.491300,-1
1759599051.701,idle2,0.527400,5.152,-5.274000e-02,-0.527400,-1
1759599051.801,idle2,0.469200,5.156,-4.692000e-02,-0.469200,-1
1759599051.901,idle2,0.463900,5.156,-4.639000e-02,-0.463900,-1
1759599052.001,idle2,0.456800,5.156,-4.568000e-02,-0.456800,-1
1759599052.101,idle2,0.467200,5.156,-4.672000e-02,-0.467200,-1
1759599052.201,idle2,0.473800,5.160,-4.738000e-02,-0.473800,-1
1759599052.302,idle2,0.496000,5.156,-4.960000e-02,-0.496000,-1
1759599052.402,idle2,0.484200,5.152,-4.842000e-02,-0.484200,-1
1759599052.502,idle2,0.462800,5.152,-4.628000e-02,-0.462800,-1
1759599052.602,idle2,0.464800,5.156,-4.648000e-02,-0.464800,-1
1759599052.702,idle2,0.468000,5.156,-4.680000e-02,-0.468000,-1
1759599052.802,idle2,0.531400,5.148,-5.314000e-02,-0.531400,-1
1759599052.902,idle2,0.525700,5.148,-5.257000e-02,-0.525700,-1
1759599053.002,idle2,0.528700,5.144,-5.287000e-02,-0.528700,-1
1759599053.102,idle2,0.473600,5.152,-4.736000e-02,-0.473600,-1
1759599053.203,idle2,0.469900,5.160,-4.699000e-02,-0.469900,-1
1759599053.303,idle2,0.499400,5.156,-4.994000e-02,-0.499400,-1
1759599053.403,idle2,0.515200,5.152,-5.152000e-02,-0.515200,-1
